new_investment,balance,promised_return,actual_return,label
27372.517545441733,123211.0921102264,23717.609833869275,22749.4746045617,0
37420.248546313924,136084.61799679344,24642.21842204528,24546.722659746873,0
35481.58087772203,150272.67465871488,27216.92359935869,21293.524215800582,0
28083.127857206615,150448.17771245958,30054.53493174298,27907.624803461902,0
16740.042890898974,143212.64518117267,30089.635542491917,23975.575422185888,0
22648.7294535825,143970.55905958728,28642.529036234537,21890.815575167886,0
26871.008190377477,148400.0373342387,28794.111811917457,22441.529915726063,0
33362.34039854275,160882.68629472726,29680.007466847743,20879.691438054197,0
39053.54042763661,47249.90528048292,2000.0,1803.6351471536937,1
24307.9185829679,64133.259475162165,9449.981056096583,7424.564388288659,1
23242.343602677305,76611.35334001317,12826.651895032433,10764.249737826303,1
21674.646263551884,90014.6921573344,15322.270668002635,8271.307446230656,1
22780.501442471817,97548.0964990643,18002.938431466882,15247.097100741923,1
40430.19200230578,121943.6191112315,19509.61929981286,16034.669390138582,1
29666.583830412506,130151.52419698631,24388.723822246302,21458.6787446577,1
35205.075642434895,145138.50154069552,26030.304839397264,20218.09829872569,1
26295.861343891782,151462.69852269153,29027.700308139105,19971.664361895775,1
26167.615798702565,154720.32968131322,30292.539704538307,22909.984640080867,1
13774.001800011963,149870.37628822002,30944.065936262647,18623.955193105154,1
37409.50664458894,162926.8119111108,29974.075257644006,24353.071021698164,1
30252.365500206066,164002.6827983016,32585.36238222216,29176.494613015275,1
14956.981492027417,147275.26209835164,32800.53655966032,31684.40219197737,1
12494.733767988724,141348.83060276075,29455.05241967033,18421.16526357962,1
25848.86936350658,157246.35129221788,28269.76612055215,9951.348674049457,1
27578.38931248234,176618.87707655336,31449.270258443576,8205.863528146858,1
20973.815438575726,185871.7499540546,35323.77541531067,11720.942561074471,1
24093.794391207193,199433.55707383755,37174.34999081092,10531.987271424234,1
19993.25107317191,211394.30845061954,39886.71141476752,8032.499696389916,1
40721.07342173769,48950.983291112345,2000.0,1770.090130625345,0
25452.405576908885,65614.8973455236,9790.196658222469,8788.491522497636,0
34101.15734159475,90085.65844430195,13122.979469104721,9630.396242816396,0
15014.129282269994,89689.88488289026,18017.13168886039,15409.902843681697,0
33168.00789843964,105953.3279181779,17937.97697657805,16904.56486315198,0
48926.2673189075,137340.785641114,21190.665583635582,17538.809595971405,0
23707.927984288945,139808.40873836464,27468.1571282228,21240.3048870383,0
34832.2117955464,151256.79128398467,27961.68174767293,23383.82924992637,0
22268.34787219205,147111.56861287158,30251.358256796935,26413.570543305148,0
35582.21872895125,160229.4084931486,29422.313722574316,22464.378848674234,0
32249.1625437778,160662.7410890384,32045.88169862972,31815.82994788798,0
14879.058638880666,146650.15582368942,32132.54821780768,28891.64390422965,0
28643.164356107765,149735.24820717325,29330.031164737884,25558.071972623948,0
22904.54380171347,143343.5395323145,29947.049641434653,29296.252476572237,0
27074.733744955764,149999.40165160302,28668.7079064629,20418.871625667238,0
32953.30914852445,159319.32502747,29999.880330320608,23633.38577265747,0
37182.60719502467,172014.33897961644,31863.865005494004,24487.593242878247,0
31743.139128601088,173678.57096419355,34402.86779592329,30078.90714402399,0
31495.32460272925,172784.0568012844,34735.714192838714,32389.838765638397,0
40819.413325585025,187568.1577452317,34556.811360256885,26035.31238163774,0
15667.476344492157,24162.44829834339,2000.0,1505.0280461487669,1
23198.87984723431,42872.76581563635,4832.4896596686785,4488.562329941358,1
31530.235806565615,68302.77121339623,8574.55316312727,6100.230408805731,1
34032.437511421565,89794.27845867991,13660.554242679247,12540.930266137895,1
18733.965381936836,92694.95170349986,17958.855691735982,15833.292137116885,1
12045.043386927959,92337.68882978492,18538.990340699973,12402.306260642888,1
21292.68786284249,97425.66448091739,18467.537765956986,16204.712211710026,1
39006.4911589788,120600.22417972499,19485.132896183477,15831.931460171205,1
40588.245872038795,146404.31273000906,24120.044835945,14784.157321754728,1
27577.741806652106,158833.36382354892,29280.862546001812,15148.690713112255,1
29757.532119961186,161554.84733354367,31766.672764709787,27036.04860996643,1
19037.02089805754,157148.81740119675,32310.969466708735,23443.050830404463,1
23897.481768687227,150613.39960069588,31429.76348023935,30432.899569188092,1
20373.071552281555,148052.66256701128,30122.679920139177,22933.80858596616,1
12372.09724543847,142830.6517256916,29610.532513402257,17594.108086758162,1
22597.640576096343,160918.15010959262,28566.13034513832,4510.142192195317,1
14328.015612263174,165680.20335957268,32183.630021918525,9565.962362283122,1
45667.51233527284,201038.79907356907,33136.04067191454,10308.916621276452,1
16105.761043678496,212451.16261406918,40207.75981471382,4693.397503178391,1
33940.06571127309,231896.8321880536,42490.232522813836,14494.396137288668,1
31233.98489369099,39503.6169148999,2000.0,1730.3679787910862,0
32115.21910698259,64979.425559153446,7900.723382979981,6639.410462729046,0
33844.46390056015,85980.42988426986,12995.88511183069,12843.459575443725,0
24522.030979318362,96320.23281839468,17196.085976853974,14182.228045193546,0
38853.01761571696,116261.10471256396,19264.046563678938,18912.145721547688,0
22403.09293294079,117182.88227832835,23252.220942512795,21481.31536717639,0
35264.18702780976,134267.69924988865,23436.576455665672,18179.370056249463,0
36477.2235840854,146622.5988892072,26853.539849977733,24122.323944766842,0
33176.0144189266,156105.43415697847,29324.519777841444,23693.17915115533,0
18966.295992642892,151358.94748017951,31221.086831395696,23712.78266944186,0
12376.33882565506,140998.7282155609,30271.789496035904,22736.558090273676,0
17638.089919450726,135892.60856023862,28199.745643112183,22744.20957477301,0
14881.599722271805,124948.0742777008,27178.521712047725,25826.134004809628,0
20065.108309757718,123793.34747371788,24989.61485554016,21219.83511374064,0
26365.57056898694,128067.84066902837,24758.669494743575,22091.077373676446,0
17455.10468758436,120426.93227520274,25613.568133805675,25096.013081409994,0
15819.05996735305,117651.57061266323,24085.38645504055,18594.42162989256,0
20044.29936510607,116721.43864955127,23530.314122532647,20974.431328218023,0
25336.73471959447,124183.66146278472,23344.287729910255,17874.51190636103,0
20025.074191741463,120460.23623947651,24836.732292556946,23748.499415049668,0
20227.63724673128,29095.57043596224,2000.0,1132.0668107690408,1
14615.456067339017,38312.6106165048,5819.114087192448,5398.415886796455,1
41610.09938484691,73709.0766982082,7662.52212330096,6213.633303143504,1
23397.523005664152,88026.67622776075,14741.81533964164,9079.9234761116,1
36758.38710143719,115906.96379186542,17605.33524555215,8878.099537332524,1
15722.550422746148,115311.1474906558,23181.392758373084,16318.366723955764,1
24214.486419118246,120246.25710805465,23062.22949813116,19279.37680171939,1
24092.50506672937,123554.54600243994,24049.25142161093,20784.21617234408,1
15729.961212329938,114768.3111223715,24710.90920048799,24516.196092398375,1
24986.586751535055,121913.05197088535,22953.6622244743,17841.845903021192,1
26241.933665977518,125756.88635111995,24382.61039417707,22398.099285742926,1
42054.224386750866,148472.56269594785,25151.37727022399,19338.548041922968,1
29374.578474817812,154528.61350916937,29694.51253918957,23318.52766159628,1
24529.931069485414,154344.8828390455,30905.722701833874,24713.661739609313,1
26463.692794179984,159132.92929234914,30868.9765678091,21675.646340876316,1
24768.475063618247,171973.40542754476,31826.58585846983,11927.998928422629,1
26132.169724087078,191342.41142183464,34394.68108550895,6763.163729797208,1
28158.87597981614,214689.8795518829,38268.48228436693,4811.407849767851,1
17945.151800349722,218095.9578939342,42937.97591037658,14539.073458298455,1
19210.852724632525,217053.6360355275,43619.19157878684,20253.174583039206,1
24163.457462349877,32382.73650233021,2000.0,1780.7209600196645,0
23044.376411971672,49859.64363855844,6476.5473004660425,5567.469275743448,0
39188.834449933776,80717.70644408226,9971.92872771169,8330.771644409957,0
21039.171575102442,86144.6082899229,16143.541288816452,15612.26972926181,0
19469.37060669557,92931.73293085878,17228.921657984578,12682.24596575968,0
12348.414721579014,87095.63304011145,18586.346586171756,18184.514612326348,0
18474.274261694572,89208.90167238924,17419.126608022292,16361.005629416777,0
13754.891860779167,89936.45512601611,17841.780334477848,13027.338407152294,0
26472.28603224577,101581.02044114181,17987.291025203223,14827.720717120073,0
31366.53649478653,114468.1271087087,20316.20408822836,18479.429827219654,0
23352.780223613216,120167.76794464594,22893.62542174174,17653.139387675972,0
27938.430496165394,129346.09322599755,24033.55358892919,18760.10521481377,0
21576.308941379553,132485.40104278058,25869.21864519951,18437.00112459652,0
40348.918928508385,147317.49224880716,26497.080208556115,25516.8277224818,0
42499.54851994371,166300.2676070759,29463.498449761435,23516.773161674984,0
26460.277309988633,159605.06140802166,33260.05352141518,33155.48350904285,0
15251.034482865363,148166.10348763128,31921.012281604333,26689.992403255736,0
24389.174406868427,148871.26708043623,29633.220697526256,23684.010814063487,0
38930.49446832126,166560.05199716048,29774.253416087246,21241.709551597,0
23498.460048452103,157173.09245456543,33312.010399432096,32885.419591047146,0
29006.510711769966,37696.74539762706,2000.0,1309.7653141429032,1
21100.903689596456,54180.152236430986,7539.349079525413,4617.496850792532,1
28371.25881667079,75312.04690737338,10836.030447286197,7239.364145728399,1
18913.73128983127,84601.90100470297,15062.409381474678,9623.877192501677,1
12417.574921791003,85023.18403107485,16920.380200940595,11996.291895419123,1
22816.516060522925,92401.0158399188,17004.63680621497,15438.684251678986,1
32310.56522366529,108704.94596913707,18480.20316798376,16006.635094447007,1
26553.511362782374,119307.55785736871,21740.989193827416,15950.899474550735,1
20644.990745099403,116460.44155012532,23861.511571473744,23492.107052342784,1
29112.584255292008,128746.75721455802,23292.088310025065,16826.268590859312,1
38996.03527347274,143593.54389712436,25749.351442911604,24149.2485909064,1
19264.51948875823,147228.0943019825,28718.708779424873,15629.969083900101,1
12651.232614457394,137867.9031410826,29445.6188603965,22011.423775357285,1
30835.066777607884,154032.65883291888,27573.580628216525,14670.311085771624,1
27904.517678598444,162645.91355433196,30806.53176658378,19291.262957185358,1
29150.3611695273,183374.57170279714,32529.182710866393,8421.703021062116,1
14545.961964856071,189120.5831669363,36674.91434055943,8799.950500716901,1
23325.08508501729,194983.16311127634,37824.11663338726,17462.505140677247,1
23648.535356669807,202174.84351072615,38996.63262225527,16456.854957219995,1
35055.60931320201,227431.50864012295,40434.968702145234,9798.944183805217,1
23588.387981178155,31657.582990206145,2000.0,1930.80499097201,0
20886.44853608023,47233.73451446812,6331.516598041229,5310.297011818259,0
39817.16922697474,78298.29944376115,9446.746902893623,8752.604297681699,0
15317.251871453522,78404.04621389027,15659.65988875223,15211.50510132441,0
28826.52027466076,92651.56479404909,15680.809242778054,14579.001694501932,0
22951.73347552973,101866.24213964885,18530.31295880982,13737.056129929972,0
14535.155003258358,98273.21732171567,20373.24842792977,18128.17982119154,0
31804.623948127173,112219.9812869018,19654.643464343135,17857.85998294104,0
25110.020566047802,117973.13498199184,22443.996257380364,19356.866870957776,0
32386.5683731313,131133.08362609122,23594.62699639837,19226.619729031918,0
34972.371593666045,141826.93227906022,26226.616725218246,24278.52294069704,0
13246.61267185194,131845.96229753713,28365.386455812044,23227.582653375033,0
21135.27652364548,131771.93432613258,26369.192459507427,21209.30449505004,0
25234.759436604734,137940.01619654123,26354.38686522652,19066.677566196096,0
34047.35419003992,147826.64462530572,27588.003239308247,24160.72576127541,0
38014.09264704567,159053.65229321775,29565.328925061145,26787.084979133644,0
25609.8936654311,157178.9523721299,31810.73045864355,27484.59358651896,0
23879.879124467945,156367.40744709646,31435.79047442598,24691.424049501387,0
34250.90409141246,161136.49375020218,31273.481489419293,29481.817788306744,0
35827.05447304669,168783.67698152628,32227.298750040438,28179.871241722598,0
28572.180724561476,36709.30144046225,2000.0,1862.879284099225,1
25294.056605568454,58055.07263331258,7341.860288092451,3948.285412718129,1
35192.85623464492,83646.01834432676,11611.014526662517,9601.910523630737,1
43155.2213080567,115944.1554808949,16729.203668865353,10857.084171488568,1
21208.712066797925,114121.16714758142,23188.831096178983,23031.700400111407,1
17887.198880242813,114492.21899680285,22824.233429516287,17516.147031021384,1
36642.64936591281,130380.2128991503,22898.44379936057,20754.65546356536,1
23394.24757231841,133576.68781960622,26076.04257983006,20197.772651862495,1
31600.76975801845,142206.3470859151,26715.337563921246,22971.11049170958,1
37993.557169607935,160603.42790241243,28441.269417183023,19596.476353110604,1
38813.37286683585,174690.04244329393,32120.685580482488,24726.758325954353,1
17115.851499549848,173942.6195732797,34938.00848865879,17863.274369564093,1
17115.161540083955,159025.97421048858,34788.52391465594,32031.80690287506,1
23618.308983805906,166541.3919517345,31805.194842097717,16102.891242559997,1
30190.697437367264,171171.30028260173,33308.2783903469,25560.78910650002,1
31932.610647142825,198491.0099715867,34234.26005652035,4612.9009581578675,1
34254.98154445859,216804.18312138013,39698.20199431734,15941.808394665151,1
18927.22553598236,215844.88842846654,43360.83662427603,19886.520228895948,1
25570.919128672038,232533.28449363873,43168.97768569331,8882.523063499837,1
22926.567915590575,250657.64481144404,46506.65689872775,4802.2075977852455,1
33305.28928522754,41555.490197396546,2000.0,1749.7990878309895,0
35715.48105093414,71377.55688426987,8311.09803947931,5893.414364060818,0
30207.024322116773,87976.26617872954,14275.511376853974,13608.315027657116,0
23839.029957689425,98055.83163092333,17595.25323574591,13759.464505495629,0
27938.44938892708,108141.40598781337,19611.166326184666,17852.875032037053,0
29992.445256280826,121287.13068219407,21628.281197562676,16846.720561900125,0
35374.14907497894,138008.58499176207,24257.426136438815,18652.69476541093,0
23547.787555771734,138456.7060961777,27601.716998352415,23099.666451356115,0
13806.029941347933,130905.65520192898,27691.34121923554,21357.08083559664,0
41415.499098554494,153882.22631370003,26181.131040385797,18438.927986783445,0
30543.886655724084,156271.23867503487,30776.445262740006,28154.874294389254,0
23018.319654270595,149979.2233415517,31254.247735006975,29310.334987753755,0
21954.305107300945,149619.26205032732,29995.84466831034,22314.266398525313,0
31164.88594388213,159186.18547434252,29923.852410065465,21597.962519866927,0
20012.827470640073,148591.2804307395,31837.237094868506,30607.732514243096,0
35823.16428535293,162935.41265463387,29718.256086147903,21479.032061458573,0
22942.872346081807,155875.59280654867,32587.082530926775,30002.692194167,0
16762.924584385713,148396.60390764475,31175.118561309733,24241.91348328964,0
47181.81946261692,166706.98815314882,29679.32078152895,28871.435217112838,0
44047.3550606028,184246.14889626074,33341.39763062976,26508.19431749087,0
20278.75203976033,28394.754262889142,2000.0,1883.997776871187,1
27631.708534673275,51500.697401663,5678.950852577829,4525.76539589942,1
23746.272182138815,65563.54182232977,10300.1394803326,9683.427761472043,1
19230.88512929814,73722.26898554993,13112.708364465956,11072.15796607798,1
14203.456504361038,76025.59682074249,14744.453797109987,11900.128669168489,1
28047.70587673787,95662.0726821895,15205.119364148499,8411.230015290868,1
17095.732316716912,101409.25282896473,19132.4145364379,11348.552169941671,1
26307.118265764253,111108.9423642502,20281.85056579295,16607.428730478783,1
20346.244982281936,116472.3911773181,22221.78847285004,14982.796169214023,1
22899.875663879342,121064.57349780327,23294.478235463623,18307.693343394178,1
26915.717644810356,130696.00140215491,24212.914699560657,17284.289740458713,1
19041.42244004873,128622.02164882535,26139.200280430985,21115.40219337829,1
39928.39947240273,148525.97354022344,25724.40432976507,20024.44758100465,1
23954.578778583622,143516.96034303267,29705.194708044688,28963.59197577438,1
18504.879358650385,138929.9735404016,28703.392068606536,23091.866161281443,1
19843.905992834738,155310.16764363964,27785.994708080325,3463.711889596706,1
22984.65395069866,174245.92725603312,31062.03352872793,4048.8943383051856,1
29227.89943171535,197354.06880666147,34849.18545120663,6119.757881086999,1
23813.479858969764,212861.53025715624,39470.8137613323,8306.018408474984,1
28607.52606176319,231722.74911794896,42572.30605143125,9746.307200970476,1
30474.548027337976,38575.20526240124,2000.0,1899.342764936737,0
22032.291024544465,54140.7065054069,7715.041052480249,6466.789781538805,0
30673.409528763346,76674.41661838366,10828.141301081381,8139.699415786585,0
42879.52666019927,108459.425943245,15334.883323676733,11094.517335337921,0
28314.04271272382,120109.45906573933,21691.885188649,16664.009590229507,0
21275.75006569907,121392.832715451,24021.891813147868,19992.37641598739,0
23389.843038042512,123399.13969812819,24278.5665430902,21383.536055365326,0
27880.229921724847,132620.9286126228,24679.82793962564,18658.44100723022,0
17523.592660017814,127845.1581931445,26524.185722524562,22299.363079496125,0
19315.706003354346,126240.37833447671,25569.0316386289,20920.485862022128,0
21702.197696783052,126707.05771783242,25248.075666895344,21235.518313427354,0
14823.073100757712,118439.47693404654,25341.411543566486,23090.653884543583,0
39867.314838838145,137194.96351618198,23687.89538680931,21111.8282567027,0
13108.91950637579,125807.4602278501,27438.992703236396,24496.422794707665,0
29342.70930952806,132275.1691663635,25161.49204557002,22875.00037101464,0
37634.45047032521,144734.76679303442,26455.033833272704,25174.852843654295,0
30432.61871098499,150266.97541189985,28946.953358606886,24900.410092119553,0
41892.67362160039,171025.8732949049,30053.39508237997,21133.775738595366,0
42547.39592949596,184538.1116989531,34205.17465898098,29035.15752544777,0
30161.635169756388,179211.6163639612,36907.62233979062,35488.13050474829,0
22291.620465631408,31240.28609430773,2000.0,1051.3343713236775,1
23667.62897671506,49556.40146775389,6248.057218861546,5351.513603268901,1
29627.96552694272,73976.71287834588,9911.280293550779,5207.654116350735,1
43940.48205517897,107520.47840452896,14795.342575669176,10396.716528995887,1
12589.667462976453,107917.9556282551,21504.095680905793,12192.1902392503,1
26291.01334048624,122677.9052729973,21583.591125651023,11531.063695744033,1
32351.059581826292,138398.4781337325,24535.58105459946,16630.486721091085,1
22407.336468904272,140794.12395084288,27679.695626746503,20011.690651793888,1
21737.400789453048,142864.1628251318,28158.82479016858,19667.361915164154,1
18452.738568246197,133961.9596519302,28572.832565026358,27354.9417414478,1
26862.31032834019,144187.45688032676,26792.391930386042,16636.813099943625,1
30551.37276878034,152822.36325233197,28837.491376065354,21916.466396775126,1
25175.31521170309,162044.4814575304,30564.472650466396,15953.197006504653,1
32598.947126973173,165024.47470197544,32408.896291506084,29618.95388252813,1
17175.3556005969,162308.30515247848,33004.89494039509,19891.525150093854,1
41831.75337123531,194822.9924344034,32461.6610304957,9317.066089310392,1
38068.15511725586,227367.9709198961,38964.59848688068,5523.17663176316,1
18502.67394335924,228474.83469471475,45473.59418397922,17395.810168540596,1
47499.372262855904,258202.31628120394,45694.966938942955,17771.890676366733,1
18499.981796354277,265780.2203039646,51640.46325624079,10922.077773593588,1
26403.49102347419,34558.52921163187,2000.0,1844.9618118423252,0
17189.050969729095,45244.426029363516,6911.705842326373,6503.154151997444,0
32763.579257480662,71544.61318860967,9048.885205872704,6463.392098234505,0
31305.133719234553,89212.71760817477,14308.922637721935,13637.02929966944,0
11610.107884526917,84774.48661776065,17842.543521634954,16048.338874941048,0
26786.690072545804,95619.45573642856,16954.89732355213,15941.720953877899,0
12731.557209324448,92452.68767434146,19123.89114728571,15898.325271411542,0
33146.359335232315,111584.19354099,18490.537534868294,14014.853468583773,0
17842.443363829083,112920.01988735607,22316.838708198004,16506.61701746301,0
14527.944351757218,108818.3098338324,22584.003977471217,18629.65440528088,0
16838.256626269565,106570.91617027766,21763.66196676648,19085.650289824312,0
30639.11397566353,119020.73194850936,21314.183234055534,18189.298197431828,0
19364.077925071477,120115.93604951035,23804.146389701873,18268.87382407049,0
38435.784662170525,139044.5667539743,24023.18720990207,19507.15395770657,0
23911.41294203046,138136.4490834911,27808.91335079486,24819.53061251364,0
13339.684947449976,128818.80914946256,27627.289816698223,22657.324881478533,0
14519.327645230003,125000.1116206426,25763.76182989251,18338.02517404997,0
22920.117398831062,129998.15060486237,25000.02232412852,17922.07841461129,0
18899.076878824875,125188.95127663555,25999.630120972477,23708.276207051706,0
37865.658483860214,141659.18420945122,25037.790255327112,21395.42555104453,0
26371.091204442946,35211.17795941882,2000.0,1159.9132450241277,1
28499.904808397263,59694.26785357397,7042.235591883764,4016.814914242109,1
16565.6397573745,67261.62893106083,11938.853570714795,8998.27867988765,1
24525.585699109484,80207.12607685418,13452.325786212166,11580.08855331613,1
15099.791579068185,80710.27826072741,16041.425215370837,14596.639395194954,1
31397.602135012447,100305.16764898287,16142.055652145484,11802.712746756988,1
20731.326288142605,110904.95848545042,20061.033529796576,10131.535451675054,1
42295.08394637777,137244.64089747486,22180.991697090085,15955.401534353316,1
21105.199557131622,134096.25122178634,27448.928179494975,24253.589232820137,1
34920.40887665215,152510.19382889877,26819.25024435727,16506.466269539713,1
12816.821259393286,143962.6972469119,30502.038765779755,21364.317841380143,1
30272.456410487386,156743.61729659804,28792.539449382384,17491.53636080125,1
32601.894304909263,159382.1163594434,31348.723459319608,29963.39524206389,1
19348.05036288753,162750.00323370038,31876.42327188868,15980.163488630547,1
33571.12553971849,171908.9983011078,32550.000646740078,24412.13047231107,1
19602.678027714966,176250.75690893523,34381.79966022156,15260.919419887514,1
17771.937253552453,188427.76712734028,35250.15138178705,5594.927035147398,1
27728.743939269072,209145.7133718987,37685.55342546806,7010.797694710662,1
12346.184886631445,206782.87064481236,41829.14267437974,14709.02761371779,1
27436.37998443827,222435.46410551172,41356.57412896247,11783.78652373891,1
32912.74901565019,41356.36894279599,2000.0,1556.3800728542008,0
23594.13629801444,57123.319581742464,8271.273788559198,7827.185659067968,0
34656.1510868045,83333.64048979561,11424.663916348494,8445.830178751356,0
13091.353469232063,81017.46150714892,16666.728097959123,15407.532451878751,0
20360.414546992473,85958.44875120293,16203.492301429786,15419.427302938468,0
30487.64155659921,100871.9669560659,17191.68975024059,15574.123351736242,0
19463.55148957172,103820.61973781988,20174.39339121318,16514.898707817723,0
19240.056678244386,105676.15255348007,20764.123947563978,17384.5238625842,0
40300.13060449164,127000.78410551819,21135.230510696016,18975.49905245353,0
34241.552496621625,138566.90611722865,25400.15682110364,22675.43048491116,0
27058.907745628283,143356.61687164468,27713.38122344573,22269.19699121226,0
15427.331772866502,132008.5757443872,28671.32337432894,26775.372900123995,0
13438.120460793152,124830.99573924282,26401.71514887744,20615.700465937534,0
15655.009693497863,122486.18616092714,24966.199147848565,17999.819271813536,0
22057.283037525733,120595.47490715596,24497.23723218543,23947.99429129691,0
36241.19198611332,135198.95514231638,24119.094981431193,21637.711750952894,0
32037.72377999046,146568.35615221536,27039.791028463278,20668.32277009148,0
21938.845559796104,141344.29417443555,29313.671230443073,27162.907537575913,0
15345.509687057816,130405.19927185886,28268.858834887113,26284.604589634502,0
19070.385527867056,129769.73555391165,26081.039854371775,19705.849245814265,0
38567.47211119525,47102.6223074912,2000.0,1464.8498037040522,1
16966.388459761827,59194.45314940285,9420.52446149824,4874.557617850176,1
37961.917735667135,89074.88249206849,11838.89062988057,8081.488393001503,1
16139.380013811824,92461.84934526599,17814.976498413696,12752.413160614324,1
33931.89691083107,110042.79347483294,18492.3698690532,16350.952781264117,1
18941.779501202087,117616.57804305092,22008.55869496659,11367.994932984106,1
10200.117236287748,113081.04374071353,23523.315608610184,14735.65153862514,1
25353.223564024112,126695.11783551838,22616.208748142708,11739.149469219261,1
21196.431472662174,127960.51637359645,25339.02356710368,19931.032934584106,1
19340.364906590105,130314.88329110056,25592.10327471929,16985.997989085994,1
21233.862948463746,128289.06447271912,26062.976658220112,23259.68176684518,1
48301.36326853661,157778.20120926277,25657.812894543826,18812.22653199297,1
34317.42964269364,163858.4824983662,31555.640241852554,28237.148353590186,1
26386.23798735024,164129.76250870948,32771.69649967324,26114.957977006983,1
28371.410007042563,174231.79416958155,32825.9525017419,18269.378346170473,1
17029.034489062284,186616.4806337706,34846.35883391631,4644.348024873236,1
27228.16957983028,198693.09153728338,37323.296126754125,15151.558676317505,1
32128.495864850895,221055.2677424835,39738.61830745668,9766.319659650775,1
18959.42507921372,222833.32453026145,44211.053548496704,17181.36829143576,1
33570.341389688285,248410.00883179673,44566.66490605229,7993.657088153004,1
37619.73603845508,45690.436003772455,2000.0,1929.30003468262,0
34574.02379404861,71753.78622174387,9138.087200754491,8510.6735760772,0
17712.183126535536,78347.68646081291,14350.757244348773,11118.282887466497,0
27320.326113591746,90019.55183504664,15669.537292162582,15648.460739358012,0
21000.445338331156,97578.58410276177,18003.91036700933,13441.41307061603,0
21786.68639640423,101432.08533678553,19515.716820552356,17933.185162380476,0
32532.261843062046,113729.08696481647,20286.417067357106,20235.260215031118,0
35555.27580044974,128718.02318618959,22745.817392963294,20566.339579076615,0
33060.01834688596,137208.56388214647,25743.60463723792,24569.47765092909,0
33413.00299124789,147265.04608576864,27441.712776429296,23356.52078762573,0
24751.74011772593,146738.1780071596,29453.00921715373,25278.608196334982,0
24396.40352127526,142992.88036933672,29347.635601431917,28141.701159098135,0
23366.910599034945,142194.18194678234,28598.576073867345,24165.60902158932,0
18471.89177929661,137343.4851104493,28438.836389356467,23322.58861562964,0
33475.18928580468,143899.82037794002,27468.697022089866,26918.85401831398,0
38577.34679067843,156042.31383496674,28779.964075588006,26434.8533336517,0
17133.881479658998,149481.29839735158,31208.46276699335,23694.89691727417,0
20610.00206167507,142271.80328871208,29896.259679470317,27819.497170314567,0
34128.827274026225,154234.42508258874,28454.360657742418,22166.205480149576,0
32781.53616460643,164600.18210673335,30846.88501651775,22415.77914046183,0
31204.243512372646,39425.67966482589,2000.0,1778.5638475467595,1
33428.34530288988,67244.23778287678,7885.135932965179,5609.787184838996,1
16408.030177185243,70442.88213278308,13448.847556575356,13209.385827278937,1
18460.83559093855,77115.8658517914,14088.576426556618,11787.851871930225,1
28776.739374454362,96789.94500125968,15423.173170358281,9102.660224986079,1
22678.711107155046,102849.35855321604,19357.989000251935,16619.297555198697,1
32843.776433882995,117162.278377349,20569.87171064321,18530.856609750044,1
31997.723010853835,136269.32281764608,23432.4556754698,12890.678570556744,1
35398.725496947074,155039.8676299865,27253.86456352922,16628.180684606657,1
14582.343387590572,153759.9167565697,31007.9735259973,15862.29426100735,1
25050.681475768986,157111.19310107664,30751.983351313942,21699.40513126203,1
43140.35028390185,178389.83932410434,31422.23862021533,21861.704060874163,1
42981.11485321387,192284.11371929751,35677.96786482087,29086.840458020677,1
25245.376721525095,191991.33009141023,38456.822743859506,25538.160349412385,1
20297.21735227956,178608.82693790033,38398.26601828205,33679.72050578946,1
35561.650508426384,197188.80438523542,35721.76538758007,16981.673061091296,1
39930.65644686349,227384.1259567628,39437.76087704708,9735.334875336126,1
24376.899243733355,242159.35939899753,45476.82519135256,9601.665801498615,1
20409.541667243957,247615.5584851138,48431.87187979951,14953.342581127672,1
33702.03533138866,274545.7968427958,49523.11169702277,6771.796973706649,1
38708.44264319816,46896.31099616911,2000.0,1812.1316470290537,0
33135.53344792453,71149.9841428219,9379.262199233823,8881.860301271749,0
19815.790297645945,77170.60005042514,14229.996828564379,13795.174390042697,0
30632.48793463562,96496.32607346145,15434.12001008503,11306.761911599328,0
39687.49981812853,122195.32234813203,19299.26521469229,13988.503543457939,0
30611.300389090717,128817.83144283618,24439.064469626406,23988.791294386563,0
25913.72537830707,130227.65787475937,25763.566288567235,24503.898946383877,0
20629.63856355594,130644.65372006941,26045.531574951878,20212.6427182459,0
22695.95656838954,127888.39587730168,26128.930744013884,25452.214411157278,0
26642.74627364645,132694.74680188848,25577.679175460336,21836.39534905964,0
34430.922576862846,145733.22357143517,26538.949360377697,21392.445807316148,0
16909.90778372681,139184.68065550434,29146.644714287035,23458.45069965764,0
38772.66281862453,151777.21437569673,27836.93613110087,26180.12909843216,0
17276.394454296245,142449.31328488622,30355.442875139346,26604.29554510677,0
31858.80184707635,147036.32013928003,28489.862656977246,27271.79499268253,0
32073.49860140886,153536.1765251777,29407.264027856007,25573.642215511194,0
25595.504177764436,156000.79240889862,30707.23530503554,23130.88829404352,0
18742.121477105306,152279.16171583987,31200.158481779727,22463.752170164043,0
27473.974446616146,149914.10953035104,30455.832343167975,29839.026632104982,0
20205.548180649468,147456.4377319666,29982.82190607021,22663.2199790339,0
15287.528515845162,23894.819983700945,2000.0,1392.7085321442169,1
23608.97081667199,43729.61788406532,4778.963996740189,3774.1729163076125,1
17056.016979409855,52434.04905952114,8745.923576813066,8351.585803954042,1
30556.05217521193,76593.15001674855,10486.809811904228,6396.951217984511,1
